activity type;reference product;code;name;unit;location;database;ISIC_num;ISIC_name;CPC_num;CPC_name;prod_category;prod_sub_category
market activity;waste zeolite;3c5e795133ef5f41dea6d475c2199aa3;market for waste zeolite;kilogram;RoW;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;39;Wastes or scraps;AgriForeAnim;Agricultural and forestry products
market activity;cottonseed oil, crude;6970459c74d264649ff7717b5280669c;market for cottonseed oil, crude;kilogram;GLO;ecoinvent_3.9.1_consequential;1040;Manufacture of vegetable and animal oils and fats;21681;Cottonseed oil, crude;ProcBio;Food & beverages, animal feed
market activity;esters of versatic acid;7c597b033e629cbaae77b967384c321c;market for esters of versatic acid;kilogram;RoW;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;341;Basic organic chemicals;Chemical;Chemical products
market activity;orbencarb;f01e03d15d50c0b2bebc6591b360eb1b;market for orbencarb;kilogram;GLO;ecoinvent_3.9.1_consequential;2021;Manufacture of pesticides and other agrochemical products;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
market activity;sawnwood, lath, hardwood, dried (u=10%), planed;209f1f08550096b54393ac275a5cedc3;market for sawnwood, lath, hardwood, dried (u=10%), planed;cubic meter;RoW;ecoinvent_3.9.1_consequential;1610;Sawmilling and planing of wood;31102;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of non-coniferous wood;ProcBio;Wood, straw & cork
market activity;storage, 650 l mini CHP plant;cad8468260288a8009daf40d62d3ad17;market for storage, 650 l mini CHP plant;unit;GLO;ecoinvent_3.9.1_consequential;2512;Manufacture of tanks, reservoirs and containers of metal;54290;General construction services of other civil engineering works;;
ordinary transforming activity;polyethylene terephthalate, granulate, bottle grade, recycled;55fad998ec290878ff6f6f7877787dfb;polyethylene terephthalate, granulate, bottle grade, recycled to generic market for bottle grade PET granulate;kilogram;RoW;ecoinvent_3.9.1_consequential;2013;Manufacture of plastics and synthetic rubber in primary forms;34710;Polymers of ethylene, in primary forms;PlastRub;Plastics & rubber products
market activity;brass removed by turning, average, computer numerical controlled;4aed3333aecc528ec5d9e520ffed01c7;market for brass removed by turning, average, computer numerical controlled;kilogram;GLO;ecoinvent_3.9.1_consequential;2592;"Treatment and coating of metals; machining";3936;Waste and scrap of other metals;AgriForeAnim;Agricultural and forestry products
market activity;fishmeal plant;85f46990cf8b5d314232a8dc77711f5d;market for fishmeal plant;unit;GLO;ecoinvent_3.9.1_consequential;4290;Construction of other civil engineering projects;8812;Fish processing services;;
market activity;maize seed, organic, for sowing;45916c353be781323e158b06faf92df5;market for maize seed, organic, for sowing;kilogram;GLO;ecoinvent_3.9.1_consequential;164;Seed processing for propagation;1121;Maize (corn), seed;OreMinFuel;Ores, minerals & fuels
market activity;finishing, textile, woven cotton;3e5e82088c2e06fe5e3425ba706d601f;market for finishing, textile, woven cotton;kilogram;GLO;ecoinvent_3.9.1_consequential;1313;Finishing of textiles;88213;Textile finishing services;;
market activity;organic phosphorus fertiliser, as P2O5;4237148f38c1277125582af6cd48a189;market for organic phosphorus fertiliser, as P2O5;kilogram;GLO;ecoinvent_3.9.1_consequential;161;Support activities for crop production;34659;Fertilizers n.e.c.;Chemical;Chemical products
market activity;fermentation filtrate;e3a275b7edc481783ec14548d0dc4853;market for fermentation filtrate;kilogram;GLO;ecoinvent_3.9.1_consequential;161;Support activities for crop production;34659;Fertilizers n.e.c.;Chemical;Chemical products
market activity;dichloropropene;b1690a2fd79ba2a49d7d0d6f8e0adb00;market for dichloropropene;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;341;Basic organic chemicals;Chemical;Chemical products
market activity;infrastructure, for regional distribution of oil product;b61f23aee6f8ebcf1c6d1065c217eee8;market for infrastructure, for regional distribution of oil product;unit;GLO;ecoinvent_3.9.1_consequential;4290;Construction of other civil engineering projects;53290;Other civil engineering works;;
market activity;polystyrene foam slab with graphite, 6% recycled;7cda40fb89e7162224d78cef01596906;market for polystyrene foam slab with graphite, 6% recycled;kilogram;GLO;ecoinvent_3.9.1_consequential;2220;Manufacture of plastics products;363;Semi-manufactures of plastics;PlastRub;Plastics & rubber products
market activity;polystyrene foam slab;0ec97d27bb9909dacb35512ed2f44cdc;market for polystyrene foam slab;kilogram;GLO;ecoinvent_3.9.1_consequential;2220;Manufacture of plastics products;363;Semi-manufactures of plastics;PlastRub;Plastics & rubber products
market activity;maintenance, bicycle;694b19c836c30d94be15e9854592112a;market for maintenance, bicycle;unit;GLO;ecoinvent_3.9.1_consequential;9529;Repair of other personal and household goods;87290;Maintenance and repair services of other goods n.e.c.;;
market activity;wastewater from liquid crystal production;042f9463690e7aeda92d4ab2eff793d0;market for wastewater from liquid crystal production;cubic meter;RoW;ecoinvent_3.9.1_consequential;3700;Sewerage;39990;Other wastes n.e.c.;AgriForeAnim;Agricultural and forestry products
market activity;shale;91cffc61e089041076f890d62110aa49;market for shale;kilogram;GLO;ecoinvent_3.9.1_consequential;810;Quarrying of stone, sand and clay;15;Stone, sand and clay;OreMinFuel;Ores, minerals & fuels
market activity;wood chips and particles, willow;71e05c4d8ee03926a3ed46c26b1ddc0c;market for wood chips and particles, willow;kilogram;RoW;ecoinvent_3.9.1_consequential;129;Growing of other perennial crops;31230;Wood in chips or particles;ProcBio;Wood, straw & cork
market activity;water, decarbonised;0e72b65023505db04f7602cbd453e965;market for water, decarbonised;kilogram;RoW;ecoinvent_3.9.1_consequential;3600;Water collection, treatment and supply;18000;Natural water;Chemical;Chemical products
market activity;protein pea, organic;8b7d6e3b49191c73e9ce1c4c1beac6d3;market for protein pea, organic;kilogram;GLO;ecoinvent_3.9.1_consequential;111;Growing of cereals (except rice), leguminous crops and oil seeds;124;Green leguminous vegetables;OreMinFuel;Ores, minerals & fuels
market activity;power adapter, for smartphone;7fd761919e0c1401fc48880822e984c6;market for power adapter, for smartphone;unit;GLO;ecoinvent_3.9.1_consequential;2710;Manufacture of electric motors, generators, transformers and electricity di;461;Electric motors, generators and transformers, and parts thereof;MachElecTrans;Metal/electronic equipments and parts
market activity;glass fibre reinforced plastic, polyamide, injection moulded;2e3b092bd174a350a4b7aff06d4e712b;market for glass fibre reinforced plastic, polyamide, injection moulded;kilogram;GLO;ecoinvent_3.9.1_consequential;2220;Manufacture of plastics products;36990;Articles of plastics n.e.c.;PlastRub;Plastics & rubber products
market activity;triazine-compound, unspecified;e3652780c59a09460d543e5bcd16ed4d;market for triazine-compound, unspecified;kilogram;GLO;ecoinvent_3.9.1_consequential;2021;Manufacture of pesticides and other agrochemical products;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
market activity;amine oxide;4de1aedd1e2eb9d00b7348a8937b39f4;market for amine oxide;kilogram;GLO;ecoinvent_3.9.1_consequential;2023;Manufacture of soap and detergents, cleaning and polishing preparations, pe;35310;Organic surface active agents, except soap;Chemical;Chemical products
market activity;tyre wear emissions, passenger car;3e27d0d077a50eb3828c1219f24155b0;market for tyre wear emissions, passenger car;kilogram;GLO;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;39260;Used pneumatic tyres of rubber;AgriForeAnim;Agricultural and forestry products
market activity;photovoltaic slanted-roof installation, 3kWp, multi-Si, laminated, integrated, on roof;7de19144d2f0d47129305bc0190d550d;market for photovoltaic slanted-roof installation, 3kWp, multi-Si, laminated, integrated, on roof;unit;GLO;ecoinvent_3.9.1_consequential;3320;Installation of industrial machinery and equipment;87360;Installation services of electrical machinery and apparatus n.e.c.;;
market activity;transistor, surface-mounted;bb6cc240a6b6461b087c118c20947ad2;market for transistor, surface-mounted;kilogram;GLO;ecoinvent_3.9.1_consequential;2610;Manufacture of electronic components and boards;47150;"Diodes, transistors and similar semi-conductor devices; photosensitive semi-conductor devices; light emitting […]";MachElecTrans;Metal/electronic equipments and parts
market activity;glass cullet, from fluorescent lamps treatment;138364926fa5b035be1102cf7618ae39;market for glass cullet, from fluorescent lamps treatment;kilogram;GLO;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;37111;"Glass in the mass, in balls (except microspheres), rods or tubes, unworked; waste and scrap of glass";GlasNonMetal;Glass and other non-metallic products
market activity;natural stone plate, polished;32215a5cc241dde43d892040dc257dd6;market for natural stone plate, polished;kilogram;GLO;ecoinvent_3.9.1_consequential;2396;Cutting, shaping and finishing of stone;37690;"Other worked monumental or building stone and articles thereof; other artificially coloured granules, chipping[…]";GlasNonMetal;Glass and other non-metallic products
market activity;wood preservation, spray tunnel/deluging, organic solvent-based, indoor use, occasionally wet;bb3cd925454608ec6b86571202d83bac;market for wood preservation, spray tunnel/deluging, organic solvent-based, indoor use, occasionally wet;kilogram;GLO;ecoinvent_3.9.1_consequential;1610;Sawmilling and planing of wood;54730;Painting services;;
market activity;coconut husk;c2d0f6624bb86d9c2ba160f99b79dc6e;market for coconut husk;kilogram;GLO;ecoinvent_3.9.1_consequential;161;Support activities for crop production;1913;Cereal straw, husks, unprepared, ground, pressed, or in the form of pellets;;
market activity;heat distribution equipment, hydronic radiant floor heating, 150m2;aede136da356c04eb74739227777404d;market for heat distribution equipment, hydronic radiant floor heating, 150m2;unit;GLO;ecoinvent_3.9.1_consequential;2815;Manufacture of ovens, furnaces and furnace burners;43941;"Parts of producer gas or water gas generators; parts of acetylene gas generators and similar water process gas[…]";MachElecTrans;Metal/electronic equipments and parts
market activity;nickel-rich materials;94fd97c060b812a1d660465da5955560;market for nickel-rich materials;kilogram;GLO;ecoinvent_3.9.1_consequential;2420;Manufacture of basic precious and other non-ferrous metals;41412;"Unrefined copper; copper anodes for electrolytic refining";MetalAlloy;Basic metals & alloys, their semi-finished products
market activity;lightweight concrete block, expanded clay;5b6028460596550081f8cfddded2bb4f;market for lightweight concrete block, expanded clay;kilogram;RoW;ecoinvent_3.9.1_consequential;2399;Manufacture of other non-metallic mineral products n.e.c.;379;Other non-metallic mineral products n.e.c.;GlasNonMetal;Glass and other non-metallic products
market activity;cathode, NCA, for Li-ion battery;eadf40e9f893bcb9d75a3f4874b66ce1;market for cathode, NCA, for Li-ion battery;kilogram;RoW;ecoinvent_3.9.1_consequential;2720;Manufacture of batteries and accumulators;46430;Parts of primary cells, primary batteries and electric accumulators (including separators);MachElecTrans;Metal/electronic equipments and parts
market activity;wood chipping, industrial residual wood, stationary electric chipper;592c28eedab3612b9a2fd2ab911488a0;market for wood chipping, industrial residual wood, stationary electric chipper;kilogram;GLO;ecoinvent_3.9.1_consequential;1610;Sawmilling and planing of wood;88311;Wood manufacturing services;;
market activity;intermodal shipping container, 40-foot, high-cube;46e11d42464226c7e297e0d2bc071805;market for intermodal shipping container, 40-foot, high-cube;unit;GLO;ecoinvent_3.9.1_consequential;2920;"Manufacture of bodies (coachwork) for motor vehicles; manufacture of traile";49221;Containers specially designed and equipped for carriage by one or more modes of transport;MachElecTrans;Transport vehicles
market activity;fibre and fabric waste, polyester;5ce36cb81150b084b5c4f5d50a5ddf41;market for fibre and fabric waste, polyester;kilogram;GLO;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;39216;Waste of man-made fibres;AgriForeAnim;Agricultural and forestry products
market activity;gas power plant, combined cycle, 400MW electrical;3bc79bdaa87a99316e3ec01c02035355;market for gas power plant, combined cycle, 400MW electrical;unit;GLO;ecoinvent_3.9.1_consequential;4220;Construction of utility projects;53262;Power plants;;
market activity;used blower and heat exchange unit KWLC 1200;6b7fe27fb2b79294383e593be6529a68;market for used blower and heat exchange unit KWLC 1200;unit;GLO;ecoinvent_3.9.1_consequential;3830;Materials recovery;39990;Other wastes n.e.c.;AgriForeAnim;Agricultural and forestry products
market activity;polyurethane, flexible foam, flame retardant;5a4e793ac7d3bd88830fe3adb77de3c6;market for polyurethane, flexible foam, flame retardant;kilogram;GLO;ecoinvent_3.9.1_consequential;2013;Manufacture of plastics and synthetic rubber in primary forms;34790;"Other plastics in primary forms; ion exchangers";PlastRub;Plastics & rubber products
market activity;wastewater from grass refinery;c22da9ce48bc4f986a3bb52af9ff1935;market for wastewater from grass refinery;cubic meter;RoW;ecoinvent_3.9.1_consequential;3700;Sewerage;39990;Other wastes n.e.c.;AgriForeAnim;Agricultural and forestry products
market activity;sewage sludge, 75% water, WWT, WW from potato starch production;81603072ac3029b46b631947b4b77a39;market for sewage sludge, 75% water, WWT, WW from potato starch production;kilogram;GLO;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;39920;Sewage sludge;AgriForeAnim;Agricultural and forestry products
market activity;bottom ash, MSWI-WWT, rainwater mineral oil storage;e2246d0f4fd40555c8b45860451ce975;market for bottom ash, MSWI-WWT, rainwater mineral oil storage;kilogram;RoW;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;3932;Ash and residue (except from the manufacture of iron or steel), containing metals or metallic compounds, except[…];AgriForeAnim;Agricultural and forestry products
